11	501.501 289.109	484.895 109.830	289.552 61.664	147.154 35.327	142.398 35.497	165.080 43.468	76.093 24.631	88.987 29.376	151.539 40.614	3.906 0.229	0.465 0.042	0.248 0.112	30.763 16.290	9.704 3.918	3.701 0.330	10.752 1.614	1.873 0.533	46.017 5.286	4.978 0.948	11.649 2.129	95.497 52.956	9.039 2.389	0.005 0.071	0.043 0.212	0.007 0.083	0.993 0.371	1.509 0.709	1.933 0.307	0.000 0.000	1.492 0.576	0.947 0.226	0.000 0.000	0.000 0.000	1.876 0.436	0.000 0.000	0.991 0.100	0.000 0.000	2.945 0.301	0.823 0.383	0.000 0.000	1.185 0.645	0.183 0.387	16.939 0.056	16.310 0.060	16.321 0.059	7.245 0.103	7.706 0.105	7.337 0.102	1.743 0.147	1.265 0.134	1.239 0.134	1.166 0.144	0.762 0.091	0.682 0.104	  0.0085  0.3301  0.0227  0.0529  0.0000  0.1773  0.1430	0.2655	5.101	19614.0576	0.08571428571428572	58.80857142857142	-0.32628571428571435	0.07428571428571429	0.06285714285714286	0.06285714285714286	0.07428571428571429	0.06285714285714286	0.06857142857142857	0.02857142857142857	0.04
12	501.501 289.109	446.392 161.164	273.726 91.822	147.247 54.210	126.479 45.134	143.217 59.229	84.572 41.306	58.645 29.037	145.157 64.106	3.828 0.440	0.474 0.070	0.232 0.135	29.503 24.277	16.040 5.473	3.554 0.565	9.553 2.517	1.362 0.986	47.097 6.972	4.395 1.312	11.182 3.398	87.984 63.950	7.887 2.740	0.000 0.000	0.175 0.380	0.000 0.000	0.925 0.717	2.069 1.059	1.180 0.630	0.000 0.000	1.835 0.727	0.905 0.295	0.000 0.000	0.000 0.000	1.207 0.751	0.000 0.000	0.980 0.143	0.006 0.077	2.862 0.485	0.871 0.336	0.000 0.000	1.428 0.928	0.543 0.548	16.830 0.049	16.202 0.051	16.215 0.051	7.263 0.114	7.870 0.096	7.540 0.104	1.649 0.156	1.092 0.112	1.070 0.111	1.215 0.150	0.742 0.094	0.712 0.111	  0.0085  0.3309  0.0252  0.0543  0.0000  0.1850  0.1359	0.2602	5.101	19614.0576	0.08571428571428572	58.80857142857142	-0.32628571428571435	0.07428571428571429	0.06285714285714286	0.06285714285714286	0.07428571428571429	0.06285714285714286	0.06857142857142857	0.02857142857142857	0.04
13	501.501 289.109	524.866 147.994	325.614 99.557	176.567 60.974	149.047 47.613	164.985 56.515	93.107 39.782	71.878 29.516	158.328 66.894	3.965 0.108	0.486 0.045	0.179 0.102	21.893 20.150	18.525 4.847	3.572 0.348	9.893 2.285	2.016 0.957	48.253 4.150	4.598 1.044	11.837 2.772	118.844 84.342	9.274 2.428	0.002 0.045	0.497 0.502	0.000 0.000	0.537 0.633	2.940 0.831	1.543 0.516	0.000 0.000	1.958 0.595	0.960 0.198	0.000 0.000	0.000 0.000	1.096 0.663	0.000 0.000	1.000 0.032	0.116 0.320	2.982 0.150	0.885 0.320	0.000 0.000	1.393 1.044	0.726 0.455	16.924 0.080	16.277 0.084	16.291 0.084	7.213 0.129	7.798 0.126	7.467 0.136	1.777 0.162	1.267 0.148	1.242 0.158	1.398 0.245	0.909 0.134	0.869 0.143	  0.0081  0.3359  0.0265  0.0576  0.0000  0.1753  0.1349	0.2617	5.293	19689.1027	0.09142857142857143	60.18628571428571	-0.3862857142857144	0.07428571428571429	0.06285714285714286	0.05714285714285714	0.06857142857142857	0.06857142857142857	0.06857142857142857	0.02857142857142857	0.03428571428571429
14	501.501 289.109	470.235 123.049	299.008 77.166	168.241 47.781	130.767 40.281	162.482 51.841	87.747 32.433	74.735 31.051	155.819 48.865	3.883 0.262	0.460 0.045	0.218 0.129	26.804 18.171	8.919 4.121	3.630 0.364	10.307 1.696	1.783 0.563	47.946 5.530	4.908 1.039	11.821 2.447	94.502 59.351	8.847 2.483	0.001 0.032	0.009 0.094	0.007 0.083	1.008 0.439	1.425 0.710	1.824 0.434	0.000 0.000	1.587 0.584	0.947 0.226	0.000 0.000	0.000 0.000	1.835 0.483	0.000 0.000	0.994 0.083	0.001 0.032	2.950 0.310	0.733 0.443	0.000 0.000	0.994 0.661	0.176 0.381	16.951 0.054	16.330 0.055	16.336 0.055	7.276 0.107	7.810 0.093	7.407 0.095	1.743 0.122	1.214 0.100	1.182 0.097	1.188 0.111	0.740 0.101	0.681 0.117	  0.0085  0.3302  0.0191  0.0532  0.0000  0.1918  0.1326	0.2646	4.961	19613.0034	0.08571428571428572	55.45657142857143	-0.33885714285714286	0.07428571428571429	0.06285714285714286	0.06285714285714286	0.08	0.06285714285714286	0.06857142857142857	0.022857142857142857	0.03428571428571429
15	501.501 289.109	424.060 129.520	273.180 72.867	162.153 46.152	111.028 37.686	149.159 50.279	87.726 35.348	61.433 28.512	154.152 49.901	3.870 0.295	0.450 0.049	0.189 0.127	24.912 22.330	10.594 4.741	3.435 0.388	9.202 1.977	1.789 0.757	52.085 6.145	nan nan	10.009 2.814	73.050 54.446	8.099 2.415	0.000 0.000	0.141 0.348	0.000 0.000	0.549 0.538	1.268 0.502	1.859 0.375	0.000 0.000	1.720 0.514	0.924 0.267	0.000 0.000	0.000 0.000	1.273 0.605	0.000 0.000	0.995 0.077	0.001 0.032	2.948 0.310	0.895 0.308	0.000 0.000	0.613 0.779	0.266 0.442	16.951 0.056	16.311 0.063	16.327 0.061	7.159 0.103	7.748 0.109	7.407 0.101	1.556 0.101	1.041 0.098	1.024 0.097	1.347 0.215	0.712 0.101	0.687 0.111	  0.0084  0.3383  0.0265  0.0464  0.0000  0.1855  0.1348	0.2601	5.101	19644.0836	0.08571428571428572	58.323428571428565	-0.34800000000000003	0.07428571428571429	0.06285714285714286	0.05714285714285714	0.07428571428571429	0.06857142857142857	0.06857142857142857	0.022857142857142857	0.04
16	501.501 289.109	441.515 149.094	269.393 90.744	151.556 51.163	117.837 48.702	143.845 56.202	85.812 36.358	58.032 28.202	123.352 52.990	3.886 0.221	0.491 0.059	0.204 0.127	19.374 18.440	13.926 5.520	3.551 0.374	9.269 2.371	1.865 0.980	49.872 6.125	4.557 1.324	10.452 2.696	90.544 70.761	8.874 2.865	0.001 0.032	0.525 0.508	0.002 0.045	0.694 0.616	2.067 0.880	1.676 0.527	0.000 0.000	1.692 0.498	0.909 0.289	0.000 0.000	0.000 0.000	1.125 0.699	0.000 0.000	0.936 0.247	0.002 0.045	2.810 0.451	0.656 0.475	0.000 0.000	0.872 0.808	0.539 0.501	16.964 0.061	16.302 0.064	16.319 0.065	7.172 0.106	7.732 0.094	7.370 0.101	1.647 0.126	1.126 0.110	1.093 0.107	1.348 0.142	0.815 0.123	0.749 0.133	  0.0082  0.3385  0.0317  0.0650  0.0000  0.1778  0.1271	0.2517	5.279	19679.064700000003	0.09142857142857143	54.77028571428571	-0.3685714285714287	0.07428571428571429	0.05714285714285714	0.06285714285714286	0.06857142857142857	0.06857142857142857	0.06285714285714286	0.02857142857142857	0.03428571428571429
17	501.501 289.109	364.221 128.628	237.189 83.807	139.156 54.157	98.034 39.736	128.049 54.742	79.388 41.061	48.660 25.133	99.724 48.852	3.870 0.406	0.483 0.072	0.134 0.121	10.626 13.230	14.560 5.160	3.257 0.486	7.609 2.191	1.487 0.918	49.526 8.001	3.743 1.369	9.394 3.476	52.433 47.571	6.730 2.315	0.003 0.055	0.079 0.277	0.000 0.000	0.400 0.541	1.806 0.736	1.172 0.477	0.000 0.000	1.679 0.524	0.808 0.395	0.000 0.000	0.000 0.000	1.000 0.698	0.000 0.000	0.980 0.143	0.000 0.000	2.884 0.425	0.808 0.395	0.000 0.000	0.458 0.737	0.250 0.433	16.951 0.048	16.307 0.052	16.314 0.051	7.126 0.140	7.695 0.159	7.373 0.144	1.788 0.158	1.254 0.124	1.220 0.123	1.453 0.256	0.842 0.156	0.780 0.171	  0.0083  0.3206  0.0277  0.0536  0.0000  0.1854  0.1366	0.2678	5.293	19628.0842	0.08571428571428572	59.23942857142856	-0.3245714285714286	0.07428571428571429	0.06285714285714286	0.05714285714285714	0.07428571428571429	0.06857142857142857	0.06857142857142857	0.02857142857142857	0.04
18	501.501 289.109	470.354 131.781	294.897 80.202	158.249 46.853	136.648 41.033	161.208 55.656	83.643 31.172	77.565 32.024	138.965 43.432	3.877 0.149	0.474 0.036	0.202 0.112	20.467 14.879	12.274 4.159	3.511 0.333	9.889 2.061	1.655 0.692	47.492 4.655	4.777 1.239	11.937 2.862	100.512 66.914	8.787 2.327	0.004 0.063	0.030 0.171	0.006 0.077	0.875 0.531	1.775 0.590	1.588 0.517	0.000 0.000	1.908 0.470	0.871 0.336	0.000 0.000	0.000 0.000	1.629 0.688	0.000 0.000	0.994 0.083	0.001 0.032	2.956 0.247	0.917 0.277	0.000 0.000	1.017 0.671	0.377 0.489	17.023 0.060	16.391 0.064	16.401 0.063	7.201 0.101	7.677 0.097	7.284 0.096	1.773 0.166	1.324 0.137	1.309 0.138	1.204 0.104	0.822 0.104	0.748 0.114	  0.0082  0.3352  0.0239  0.0506  0.0000  0.1736  0.1402	0.2683	5.101	19614.0576	0.08571428571428572	58.80857142857142	-0.32628571428571435	0.07428571428571429	0.06285714285714286	0.06285714285714286	0.07428571428571429	0.06285714285714286	0.06857142857142857	0.02857142857142857	0.04
19	501.501 289.109	517.750 150.372	314.531 89.040	174.538 57.042	139.993 49.729	181.594 59.936	107.468 43.521	74.126 34.559	146.460 58.982	3.969 0.123	0.482 0.049	0.231 0.149	27.468 24.092	16.887 5.334	3.612 0.319	9.623 2.182	2.219 0.864	47.872 5.062	4.496 1.090	10.917 2.450	107.875 74.280	8.581 2.707	0.040 0.196	0.414 0.495	0.000 0.000	0.545 0.587	2.531 1.003	1.480 0.551	0.000 0.000	1.899 0.403	0.947 0.226	0.000 0.000	0.000 0.000	1.403 0.652	0.000 0.000	0.989 0.109	0.003 0.055	2.934 0.269	0.629 0.483	0.000 0.000	1.271 1.012	0.598 0.495	16.880 0.050	16.264 0.051	16.274 0.050	7.342 0.201	7.900 0.115	7.617 0.175	1.709 0.138	1.175 0.110	1.141 0.114	1.486 0.370	0.927 0.164	0.995 0.238	  0.0084  0.3302  0.0251  0.0626  0.0000  0.1706  0.1362	0.2669	4.948	19578.9671	0.08571428571428572	55.381714285714274	-0.3531428571428573	0.07428571428571429	0.06285714285714286	0.06857142857142857	0.07428571428571429	0.05714285714285714	0.06857142857142857	0.022857142857142857	0.04
20	501.501 289.109	452.383 136.264	277.026 78.127	159.301 53.133	117.725 38.206	150.716 52.769	94.801 41.791	55.915 24.960	131.723 53.782	3.915 0.117	0.491 0.049	0.185 0.122	17.781 18.150	17.035 5.557	3.458 0.315	8.831 2.082	1.744 0.948	47.497 5.193	4.226 1.160	10.391 2.588	83.405 59.866	7.944 2.560	0.000 0.000	0.235 0.424	0.000 0.000	0.497 0.550	2.591 0.943	1.456 0.561	0.000 0.000	1.654 0.507	0.879 0.327	0.000 0.000	0.000 0.000	1.127 0.675	0.000 0.000	0.984 0.129	0.000 0.000	2.948 0.257	0.872 0.335	0.000 0.000	0.817 0.791	0.521 0.502	16.875 0.050	16.239 0.050	16.245 0.049	7.199 0.101	7.790 0.106	7.437 0.110	1.579 0.108	1.035 0.076	1.004 0.077	1.257 0.189	0.665 0.093	0.650 0.111	  0.0085  0.3283  0.0208  0.0546  0.0000  0.1828  0.1323	0.2727	5.091	19644.0836	0.08571428571428572	58.323428571428565	-0.34800000000000003	0.07428571428571429	0.06285714285714286	0.05714285714285714	0.07428571428571429	0.06857142857142857	0.06857142857142857	0.022857142857142857	0.04
21	501.501 289.109	526.181 149.147	325.075 87.744	185.433 53.748	139.642 42.846	182.532 58.940	108.449 40.416	74.084 27.831	157.145 54.835	3.939 0.168	0.475 0.045	0.159 0.106	18.773 19.026	19.223 4.870	3.709 0.353	10.285 2.425	2.399 0.830	47.468 4.469	4.724 1.239	11.516 2.707	122.051 81.211	8.771 2.551	0.130 0.336	0.493 0.516	0.000 0.000	0.421 0.518	2.673 0.781	1.557 0.554	0.000 0.000	1.902 0.341	0.990 0.104	0.000 0.000	0.000 0.000	1.337 0.672	0.000 0.000	0.994 0.083	0.004 0.063	2.948 0.283	0.705 0.457	0.000 0.000	1.834 1.279	0.617 0.487	16.876 0.044	16.242 0.052	16.251 0.050	7.090 0.101	7.691 0.109	7.357 0.102	1.638 0.142	1.159 0.136	1.124 0.140	1.219 0.148	0.861 0.128	0.761 0.145	  0.0085  0.3262  0.0265  0.0541  0.0000  0.1760  0.1338	0.2749	5.088	19630.057	0.08571428571428572	55.03657142857142	-0.34800000000000003	0.07428571428571429	0.06285714285714286	0.05714285714285714	0.07428571428571429	0.06857142857142857	0.06857142857142857	0.022857142857142857	0.04
22	501.501 289.109	518.031 138.220	318.283 76.244	183.653 47.298	134.630 37.368	177.292 51.117	101.700 35.724	75.593 25.510	171.347 51.513	3.955 0.087	0.480 0.037	0.194 0.122	29.230 23.415	13.570 4.623	3.770 0.286	10.865 1.934	1.901 0.804	50.249 4.412	4.598 1.085	11.482 2.535	109.419 68.691	9.388 2.506	0.000 0.000	0.254 0.458	0.000 0.000	0.895 0.620	1.749 0.823	1.996 0.148	0.000 0.000	1.621 0.588	0.957 0.205	0.000 0.000	0.000 0.000	1.585 0.598	0.000 0.000	0.996 0.071	0.008 0.089	2.991 0.167	0.584 0.493	0.000 0.000	1.603 0.919	0.521 0.502	16.882 0.057	16.225 0.067	16.239 0.066	7.231 0.107	7.766 0.103	7.407 0.105	1.667 0.134	1.165 0.104	1.144 0.109	1.191 0.087	0.722 0.083	0.594 0.096	  0.0082  0.3314  0.0252  0.0488  0.0000  0.1916  0.1217	0.2731	5.101	19628.0842	0.08571428571428572	59.23942857142856	-0.3245714285714286	0.07428571428571429	0.06285714285714286	0.05714285714285714	0.07428571428571429	0.06857142857142857	0.06857142857142857	0.02857142857142857	0.04
23	501.501 289.109	337.056 119.861	205.930 71.671	118.682 42.953	87.248 35.361	115.445 49.368	65.433 30.711	50.013 25.135	96.739 44.681	3.914 0.208	0.501 0.053	0.091 0.091	6.640 9.192	17.080 5.116	3.303 0.451	7.453 2.195	1.080 1.230	49.857 5.493	3.184 1.270	8.657 3.543	38.640 42.508	6.317 2.128	0.000 0.000	0.086 0.291	0.000 0.000	0.258 0.469	1.922 0.519	1.464 0.556	0.000 0.000	1.634 0.639	0.498 0.500	0.000 0.000	0.000 0.000	0.754 0.729	0.000 0.000	0.991 0.100	0.005 0.071	2.968 0.232	0.696 0.461	0.000 0.000	0.729 0.921	0.253 0.435	16.888 0.052	16.270 0.060	16.282 0.058	7.239 0.121	7.823 0.106	7.456 0.107	1.662 0.124	1.117 0.091	1.070 0.087	1.266 0.136	0.737 0.087	0.658 0.102	  0.0084  0.3285  0.0170  0.0537  0.0000  0.1877  0.1356	0.2691	4.948	19578.9671	0.08571428571428572	55.381714285714274	-0.3531428571428573	0.07428571428571429	0.06285714285714286	0.06857142857142857	0.07428571428571429	0.05714285714285714	0.06857142857142857	0.022857142857142857	0.04
24	501.501 289.109	405.527 155.639	261.758 89.682	133.385 58.308	128.373 43.878	134.020 55.617	70.560 35.686	63.460 31.279	116.972 61.025	3.822 0.529	0.444 0.077	0.362 0.200	33.460 21.363	11.587 5.226	3.730 0.690	8.885 2.633	1.740 0.765	46.179 8.893	4.284 1.379	10.105 3.244	73.216 59.721	8.213 3.405	0.005 0.071	0.121 0.326	0.000 0.000	1.018 0.482	1.675 1.088	1.125 0.702	0.000 0.000	1.430 0.762	0.945 0.230	0.000 0.000	0.000 0.000	1.692 0.587	0.000 0.000	0.965 0.186	0.007 0.083	2.537 0.875	0.302 0.470	0.000 0.000	1.145 0.783	0.188 0.391	16.981 0.053	16.324 0.054	16.338 0.054	7.201 0.135	7.664 0.118	7.322 0.123	1.756 0.149	1.258 0.131	1.233 0.134	1.279 0.207	0.928 0.185	0.824 0.231	  0.0082  0.3275  0.0226  0.0558  0.0000  0.1761  0.1413	0.2685	5.101	19644.0836	0.08571428571428572	58.323428571428565	-0.34800000000000003	0.07428571428571429	0.06285714285714286	0.05714285714285714	0.07428571428571429	0.06857142857142857	0.06857142857142857	0.022857142857142857	0.04
