pock_volume,pock_volume_st,pock_pol_asa_st,pock_apol_asa,pock_apol_asa_st,pock_asa22_st,pock_pol_asa22,pock_pol_asa22_st,pock_apol_asa22,pock_apol_asa22_st,nb_as,nb_as_st,mean_as_ray,mean_as_ray_st,mean_as_solv_acc,apol_as_prop,apol_as_prop_st,mean_loc_hyd_dens,mean_loc_hyb_dens_st,hydrophobicity_score,hydrophobicity_score_st,volume_score,polarity_score,polarity_score_st,charge_score,charge_score_st,prop_polar_atm,as_density,as_density_st,convex_hull_volume_st
0.46511346934251346,-0.4750065855388713,-0.2545579623210261,0.1863411570825583,0.08094724117672848,-0.23256637935812682,0.4722160457520765,-0.3351543375137901,-0.2827072950228283,0.6982191276033315,1.2461989616620837,0.7788972116630833,-0.2407122024711146,-0.520417817110524,-0.6450426928398298,-0.9179851909177319,-1.2339121982903072,-0.23611346672508265,0.1055335727554278,-0.2129785568921978,-0.7660601467991967,-0.4274574609017218,0.2079115415643091,-0.9216673207118029,1.0790920026984305,-0.5230032291730837,0.15196551194912955,0.5233083971730648,-0.4197144537757975,0.8484878147320558
-0.22732062474995007,-0.3856364595238951,-0.4418568024851227,-0.18273405935420364,-1.0381657629211463,-0.832605967688988,-0.46542241293596137,-0.33848694053382317,0.10001435329531165,-1.3989348147906604,-0.15832255587399063,-0.4482386099268348,0.044057776003753116,-0.520417817110524,0.7133651901060643,-0.7058089816146603,-0.5775481776581444,-0.7387476860577556,-0.9350981839244865,1.1163032426928687,-1.2502683190773456,-0.9043719453081456,-0.7015446076431647,-0.32810406893749827,0.34702665649274594,-0.3078477960496378,-1.202420390979687,-0.6180544237167701,-0.06659721672010757,-0.06104950676203763
-0.5142925794664849,2.37795186583644,1.7576972314660682,-0.17872308871415302,1.4438773710843802,1.421070285900753,0.06211256024094639,1.597582241137633,-0.4169655599171313,-0.24384608539900082,-0.27517762981142163,1.738248606074032,-2.1514276257218556,2.0175904488299934,-0.6007037318247608,1.0779897180217277,1.2480419639602767,0.656745732879743,0.4898411224618375,0.5228213204017089,1.9743639998722762,0.11476834882855702,-1.0032076161425365,2.0561612404425067,0.08494334647295652,0.7797517956043999,-2.301733533081499,-0.4489519076038756,1.5341458254681426,0.4769052970243089
0.6357875426901787,0.23762315708416465,-0.5561520542378813,0.7733442468111261,0.8721179511365257,0.4225216556665326,0.15481993450512413,-0.9482719188763904,1.4783948844810195,1.6050297568597078,0.28921848266832006,-0.7284551304837406,0.2533899434245664,-0.23734175324045828,0.3911481905682751,0.6105942485000823,-0.28358529494315,0.2937210114651637,-0.6730915545108654,-1.485756963718722,-0.2721800779470979,0.1953382076207441,1.3733230686746858,0.049901133040396145,-0.24535113540875908,-0.878081436661593,-0.8790240916523714,1.1397336721003943,0.5257796193403962,1.1487404721731225
1.884673033972837,0.5135882800813562,0.3901649956921792,1.3870519645354757,-0.1570771761099739,0.003952057735095026,1.9205060616008016,1.0840692911972802,0.26257791075571824,-0.5600773398861559,0.46931288576230296,-0.4208881158910167,1.1202592954819568,-1.2106466760834984,0.02683198140953271,0.6617181018933495,-0.7857527390263646,0.8241576671111756,0.0038163856365606326,1.4961599152680638,0.15112397850135748,1.7498682260744993,1.5119236807488152,0.280726093259614,-0.9664575104604637,0.06704359674570665,0.15547832839554487,1.745240756562606,-0.6632526170276681,1.2565537675957204
0.41549893890809125,-1.2685038690030515,-1.1801728221610328,0.44106491671260395,-0.8617629029939252,-1.3463752210332058,-0.10436326461982925,-1.668063112999863,1.2366543717879326,0.2058555255188539,0.992886328150265,-0.565133853167585,-0.1681179127203966,-1.5824242604220347,-0.5118323977966602,0.45312544935775945,0.033519033773439955,1.0974638000333299,0.3619112976846389,-1.8061070881980308,-2.154520080706958,1.4131350658759527,1.4588677641362324,-1.366535930830612,0.4160697563375717,-2.0493480996166222,-0.5991582692105165,0.9151392716645333,-0.6012756570012942,-0.5072496847447155
2.4532003441180508,-0.30806476981944086,-0.5932828853572567,2.511078129134823,0.13366681103562514,-0.35589204818713843,1.3517691536039966,0.0566549326527517,1.83456328715771,-0.4826324441620868,2.441733188152317,0.9800208630536592,0.6001993647564559,-1.5011763781769012,-0.3780411226506928,1.1528433499643995,-0.6803846333340438,2.1432750744512514,1.4157818343635837,0.2102101742829433,-0.9954025827743463,1.7859789584167656,3.4731328504479935,-0.0358416992634083,0.015427035129338186,-0.4903156399509314,-0.4557712960912894,1.9447044224863956,-2.025707718638523,1.0284158598581459
-0.00308394359731057,2.1426476090547535,2.0851429664474255,-0.4745215895669243,1.9269540032421049,2.3614950098417262,0.9522391106552435,2.2752053446479152,0.44743926630066494,1.60634976406275,-1.2297243727788647,1.2819112523381404,2.238648100786803,0.9675314686524786,2.27616309023491,0.19538856568145405,1.1892547801367899,-0.11815167074377168,1.0921845753351944,0.6646018318730413,0.37122040245948357,0.04118688194283238,-0.555860305157684,1.3222744490684868,0.7865091934267473,-0.035966925187821686,1.079929703134954,-0.5838914625253071,0.6445717351452291,0.16362692725172293
0.6624007384670791,-1.2779520080716815,-0.8449674388213333,0.5089519734217203,-1.8194330033019102,0.46084359152784093,0.5142928537504371,0.45479080732858723,0.30405441090608815,0.4301453802107611,1.6796657659217913,-1.3165781337147797,-0.5543280793881571,-0.45433478122943327,-2.0723940362783955,-0.34971721864911876,-0.5270588624580101,0.7722070588472861,0.9307103790407191,-1.5233243960094174,-2.328942723487993,1.1374231763044973,1.869500041553133,-2.252031514683824,0.6203768586997944,-2.0630665108757906,0.7767518927804544,0.3584918257039711,-1.9889559217792758,-0.5125622888108052
0.4424443280326658,-1.8825672903814328,-0.7592001377367038,0.6637072277551385,-1.8114682262228652,-1.6086300097973585,0.04869221210128784,-1.0125934170137998,0.44399025270047715,-0.5664994455951242,0.4053281456863071,-0.5244804190599403,0.979376218080866,-1.2252511465496823,-0.15376095852798355,0.15724161625804986,-1.2930823556147906,0.5388712214464645,-0.018388891105721755,1.0499919804382245,-0.17101638252002294,-0.1118189552111975,-0.0927434040180793,-2.056744772205513,-0.8744246301394812,0.17615777468701332,-0.6577018676847881,-0.9799403023389972,-2.2320702460965625,-1.4616469919054254
